Generation;Game;Gym name;Gym leader;Pokémon;Level;Gender;Move 1;Move 2;Move 3;Move 4;Held Item;Dynamax
1;Yellow;Pokemon League;Blue (Eevee into Vaporeon);Vaporeon;65;N/A;Hydro Pump;Aurora Beam;Quick Attack;MIst;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Sandslash;61;N/A;Earthquake;Slash;Poison Sting;Fury Swipes;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Alakazam;59;N/A;Psybeam;Recover;Psychic;Kinesis;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Exeggutor;61;N/A;Barrage;Hypnosis;Stomp;Leech Seed;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Cloyster;61;N/A;Ice Beam;Spike Cannon;Aurora Beam;Clamp;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Ninetales;63;N/A;Fire Spin;Tail Whip;Quick Attack;Confuse Ray;;
1;Yellow;Pokemon League;Blue (Eevee into Jolteon);Jolteon;65;N/A;Thunder;Thunderbolt;Quick Attack;Pin Missile;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Sandslash;61;N/A;Earthquake;Slash;Poison Sting;Fury Swipes;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Alakazam;59;N/A;Psybeam;Recover;Psychic;Kinesis;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Exeggutor;61;N/A;Barrage;Hypnosis;Stomp;Leech Seed;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Magneton;61;N/A;Thunderbolt;Thunder Wave;Screech;Swift;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Cloyster;63;N/A;Ice Beam;Spike Cannon;Aurora Beam;Clamp;;
1;Yellow;Pokemon League;Blue (Eevee into Flareon);Flareon;65;N/A;Flamethrower;Quick Attack;Reflect;Fire Spin;;
2;Gold;Violet Gym;Falkner;Pidgey;7;Male;Tackle;Mud-Slap;;;;
2;Gold;Violet Gym;Falkner;Pidgeotto;9;Male;Tackle;Mud-Slap;Gust;;;
2;Gold;Azalea Gym;Bugsy;Metapod;14;Male;Tackle;String Shot;Harden;;;
2;Gold;Azalea Gym;Bugsy;Kakuna;14;Male;Poison Sting;String Shot;Harden;;;
2;Gold;Azalea Gym;Bugsy;Scyther;16;Male;Fury Cutter;Quick Attack;Leer;;;
2;Gold;Goldenrod Gym;Whitney;Clefairy;18;Female;Encore;Double Slap;Mimic;Metronome;;
2;Gold;Goldenrod Gym;Whitney;Miltank;20;Female;Stomp;Attract;Milk Drink;Rollout;;
2;Gold;Ecruteak Gym;Morty;Gastly;21;Male;Lick;Spite;Mean Look;Curse;;
2;Gold;Ecruteak Gym;Morty;Haunter;21;Male;Hypnosis;Curse;Mimic;Night Shade;;
2;Gold;Ecruteak Gym;Morty;Gengar;25;Male;Shadow Ball;Mean Look;Hypnosis;Dream Eater;;
2;Gold;Ecruteak Gym;Morty;Haunter;23;Male;Spite;Mean Look;Mimic;Night Shade;;
2;Gold;Cianwood Gym;Chuck;Primeape;27;Male;Leer;Rage;Karate Chop;Fury Swipes;;
2;Gold;Cianwood Gym;Chuck;Poliwrath;30;Male;Hypnosis;Mind Reader;Surf;Dynamic Punch;;
2;Gold;Olivine Gym;Jasmine;Magnemite;30;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Gold;Olivine Gym;Jasmine;Magnemite;31;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Gold;Olivine Gym;Jasmine;Steelix;35;Male;Iron Tail;Rock Throw;Sunny Day;Screech;;
2;Gold;Mahogany Gym;Pryce;Seel;27;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Gold;Mahogany Gym;Pryce;Dewgong;29;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Gold;Mahogany Gym;Pryce;Piloswine;31;Male;Icy Wind;Fury Attack;Mist;Blizzard;;
2;Gold;Blackthorn Gym;Clair;Dragonair;37;Female;Surf;Slam;Thunder Wave;Dragon Breath;;
2;Gold;Blackthorn Gym;Clair;Dragonair;38;Female;Thunderbolt;Slam;Thunder Wave;Dragon Breath;;
2;Gold;Blackthorn Gym;Clair;Dragonair;39;Female;Ice Beam;Slam;Thunder Wave;Dragon Breath;;
2;Gold;Blackthorn Gym;Clair;Kingdra;40;Female;Surf;Dragon Breath;Smoke Screen;Dragon Breath;;
2;Gold;Pewter Gym;Brock;Graveler;41;Male;Defense Curl;Rock Slide;Rollout;Earthquake;;
2;Gold;Pewter Gym;Brock;Rhyhorn;41;Male;Fury Attack;Scary Face;Earthquake;Horn Drill;;
2;Gold;Pewter Gym;Brock;Omastar;42;Male;Bite;Surf;Protect;Spike Cannon;;
2;Gold;Pewter Gym;Brock;Onix;44;Male;Bind;Rock Slide;Bide;Sandstorm;;
2;Gold;Pewter Gym;Brock;Kabutops;42;Male;Slash;Surf;Endure;Giga Drain;;
2;Gold;Cerulean Gym;Misty;Golduck;42;Female;Surf;Disable;Psych Up;Psychic;;
2;Gold;Cerulean Gym;Misty;Quagsire;42;Female;Surf;Amnesia;Earthquake;Rain Dance;;
2;Gold;Cerulean Gym;Misty;Lapras;44;Female;Surf;Perish Song;Blizzard;Rain Dance;;
2;Gold;Cerulean Gym;Misty;Starmie;47;N/A;Surf;Confuse Ray;Recover;Ice Beam;;
2;Gold;Vermilion Gym;Lt. Surge;Raichu;44;Male;Thunderbolt;Thunder;Thunder Wave;Quick Attack;;
2;Gold;Vermilion Gym;Lt. Surge;Magneton;40;N/A;Zap Cannon;Lock-On;Double Team;Swift;;
2;Gold;Vermilion Gym;Lt. Surge;Electrode;40;N/A;Screech;Double Team;Swift;Explosion;;
2;Gold;Vermilion Gym;Lt. Surge;Electrode;41;N/A;Screech;Double Team;Swift;Explosion;;
2;Gold;Vermilion Gym;Lt. Surge;Electabuzz;46;Male;Thunder Punch;Thunder;Light Screen;Quick Attack;;
2;Gold;Celadon Gym;Erika;Tangela;42;Female;Vine Whip;Bind;Giga Drain;Sleep Powder;;
2;Gold;Celadon Gym;Erika;Jumpluff;41;Female;Mega Drain;Leech Seed;Cotton Spore;Giga Drain;;
2;Gold;Celadon Gym;Erika;Victreebel;46;Female;Sunny Day;Synthesis;Acid;Razor Leaf;;
2;Gold;Celadon Gym;Erika;Bellossom;46;Female;Sunny Day;Synthesis;Petal Dance;Solar Beam;;
2;Gold;Fuchsia Gym;Janine;Crobat;36;Male;Wing Attack;Confuse Ray;Supersonic;Screech;;
2;Gold;Fuchsia Gym;Janine;Weezing;36;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Gold;Fuchsia Gym;Janine;Weezing;37;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Gold;Fuchsia Gym;Janine;Ariados;33;Male;String Shot;Night Shade;Giga Drain;Scary Face;;
2;Gold;Fuchsia Gym;Janine;Venomoth;39;Male;Toxic;Psychic;Double Team;Supersonic;;
2;Gold;Saffron Gym;Sabrina;Espeon;46;Male;Sand Attack;Quick Attack;Swift;Psychic;;
2;Gold;Saffron Gym;Sabrina;Mr. Mime;46;Female;Barrier;Reflect;Baton Pass;Psychic;;
2;Gold;Saffron Gym;Sabrina;Alakazam;48;Male;Recover;Future Sight;Psychic;Reflect;;
2;Gold;Cinnabar Gym;Blaine;Magcargo;45;Male;Curse;Smog;Flamethrower;Rock Slide;;
2;Gold;Cinnabar Gym;Blaine;Magmar;45;Male;Thunder Punch;Fire Punch;Sunny Day;Confuse Ray;;
2;Gold;Cinnabar Gym;Blaine;Rapidash;50;Male;Quick Attack;Fire Spin;Fury Attack;Fire Blast;;
2;Gold;Viridian Gym;Blue;Pidgeot;56;Male;Quick Attack;Whirlwind;Wing Attack;Mirror Move;;
2;Gold;Viridian Gym;Blue;Alakazam;54;Male;Disable;Recover;Psychic;Reflect;;
2;Gold;Viridian Gym;Blue;Rhydon;56;Male;Fury Attack;Sandstorm;Rock Slide;Earthquake;;
2;Gold;Viridian Gym;Blue;Gyarados;58;Male;Twister;Hydro Pump;Rain Dance;Hyper Beam;;
2;Gold;Viridian Gym;Blue;Exeggutor;58;Male;Sunny Day;Leech Seed;Egg Bomb;Solar Beam;;
2;Gold;Viridian Gym;Blue;Arcanine;58;Male;Roar;Swift;Flamethrower;Extreme Speed;;
2;Gold;Pokemon League;Will;Xatu;40;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Gold;Pokemon League;Will;Exeggutor;41;Male;Reflect;Egg Bomb;Psychic;Leech Seed;;
2;Gold;Pokemon League;Will;Slowbro;41;Male;Curse;Amnesia;Body Slam;Psychic;;
2;Gold;Pokemon League;Will;Jynx;41;Female;Ice Punch;Double Slap;Psychic;Lovely Kiss;;
2;Gold;Pokemon League;Will;Xatu;42;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Gold;Pokemon League;Koga;Ariados;40;Male;Spider Web;Double Team;Baton Pass;Giga Drain;;
2;Gold;Pokemon League;Koga;Venomoth;41;Male;Psychic;Gust;Supersonic;Toxic;;
2;Gold;Pokemon League;Koga;Forretress;43;Male;Protect;Spikes;Swift;Explosion;;
2;Gold;Pokemon League;Koga;Muk;42;Male;Sludge Bomb;Acid Armor;Minimize;Toxic;;
2;Gold;Pokemon League;Koga;Crobat;44;Male;Double Team;Wing Attack;Quick Attack;Toxic;;
2;Gold;Pokemon League;Bruno;Hitmontop;42;Male;Quick Attack;Dig;Detect;Pursuit;;
2;Gold;Pokemon League;Bruno;Hitmonlee;42;Male;Double Kick;Foresight;Hi Jump Kick;Swagger;;
2;Gold;Pokemon League;Bruno;Hitmonchan;42;Male;Ice Punch;Fire Punch;Thunder Punch;Mach Punch;;
2;Gold;Pokemon League;Bruno;Onix;43;Male;Rock Slide;Sandstorm;Earthquake;Bind;;
2;Gold;Pokemon League;Bruno;Machamp;46;Male;Rock Slide;Foresight;Cross Chop;Vital Throw;;
2;Gold;Pokemon League;Karen;Umbreon;42;Male;Faint Attack;Confuse Ray;Mean Look;Sand Attack;;
2;Gold;Pokemon League;Karen;Vileplume;42;Female;Stun Spore;Acid;Petal Dance;Moonlight;;
2;Gold;Pokemon League;Karen;Murkrow;44;Female;Faint Attack;Whirlwind;Pursuit;Quick Attack;;
2;Gold;Pokemon League;Karen;Gengar;45;Female;Lick;Spite;Curse;Destiny Bond;;
2;Gold;Pokemon League;Karen;Houndoom;47;Female;Crunch;Flamethrower;Roar;Pursuit;;
2;Gold;Pokemon League;Lance;Gyarados;44;Male;Rain Dance;Surf;Flail;Hyper Beam;;
2;Gold;Pokemon League;Lance;Dragonite;47;Male;Twister;Thunder Wave;Blizzard;Hyper Beam;;
2;Gold;Pokemon League;Lance;Charizard;46;Male;Flamethrower;Wing Attack;Slash;Hyper Beam;;
2;Gold;Pokemon League;Lance;Aerodactyl;46;Male;Rock Slide;Ancient Power;Wing Attack;Hyper Beam;;
2;Gold;Pokemon League;Lance;Dragonite;47;Male;Twister;Thunder Wave;Thunder;Hyper Beam;;
2;Gold;Pokemon League;Lance;Dragonite;50;Male;Safeguard;Outrage;Fire Blast;Hyper Beam;;
2;Silver;Violet Gym;Falkner;Pidgey;7;Male;Tackle;Mud-Slap;;;;
2;Silver;Violet Gym;Falkner;Pidgeotto;9;Male;Tackle;Mud-Slap;Gust;;;
2;Silver;Azalea Gym;Bugsy;Metapod;14;Male;Tackle;String Shot;Harden;;;
2;Silver;Azalea Gym;Bugsy;Kakuna;14;Male;Poison Sting;String Shot;Harden;;;
2;Silver;Azalea Gym;Bugsy;Scyther;16;Male;Fury Cutter;Quick Attack;Leer;;;
2;Silver;Goldenrod Gym;Whitney;Clefairy;18;Female;Encore;Double Slap;Mimic;Metronome;;
2;Silver;Goldenrod Gym;Whitney;Miltank;20;Female;Stomp;Attract;Milk Drink;Rollout;;
2;Silver;Ecruteak Gym;Morty;Gastly;21;Male;Lick;Spite;Mean Look;Curse;;
2;Silver;Ecruteak Gym;Morty;Haunter;21;Male;Hypnosis;Curse;Mimic;Night Shade;;
2;Silver;Ecruteak Gym;Morty;Gengar;25;Male;Shadow Ball;Mean Look;Hypnosis;Dream Eater;;
2;Silver;Ecruteak Gym;Morty;Haunter;23;Male;Spite;Mean Look;Mimic;Night Shade;;
2;Silver;Cianwood Gym;Chuck;Primeape;27;Male;Leer;Rage;Karate Chop;Fury Swipes;;
2;Silver;Cianwood Gym;Chuck;Poliwrath;30;Male;Hypnosis;Mind Reader;Surf;Dynamic Punch;;
2;Silver;Olivine Gym;Jasmine;Magnemite;30;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Silver;Olivine Gym;Jasmine;Magnemite;31;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Silver;Olivine Gym;Jasmine;Steelix;35;Male;Iron Tail;Rock Throw;Sunny Day;Screech;;
2;Silver;Mahogany Gym;Pryce;Seel;27;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Silver;Mahogany Gym;Pryce;Dewgong;29;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Silver;Mahogany Gym;Pryce;Piloswine;31;Male;Icy Wind;Fury Attack;Mist;Blizzard;;
2;Silver;Blackthorn Gym;Clair;Dragonair;37;Female;Surf;Slam;Thunder Wave;Dragon Breath;;
2;Silver;Blackthorn Gym;Clair;Dragonair;38;Female;Thunderbolt;Slam;Thunder Wave;Dragon Breath;;
2;Silver;Blackthorn Gym;Clair;Dragonair;39;Female;Ice Beam;Slam;Thunder Wave;Dragon Breath;;
2;Silver;Blackthorn Gym;Clair;Kingdra;40;Female;Surf;Dragon Breath;Smoke Screen;Dragon Breath;;
2;Silver;Pewter Gym;Brock;Graveler;41;Male;Defense Curl;Rock Slide;Rollout;Earthquake;;
2;Silver;Pewter Gym;Brock;Rhyhorn;41;Male;Fury Attack;Scary Face;Earthquake;Horn Drill;;
2;Silver;Pewter Gym;Brock;Omastar;42;Male;Bite;Surf;Protect;Spike Cannon;;
2;Silver;Pewter Gym;Brock;Onix;44;Male;Bind;Rock Slide;Bide;Sandstorm;;
2;Silver;Pewter Gym;Brock;Kabutops;42;Male;Slash;Surf;Endure;Giga Drain;;
2;Silver;Cerulean Gym;Misty;Golduck;42;Female;Surf;Disable;Psych Up;Psychic;;
2;Silver;Cerulean Gym;Misty;Quagsire;42;Female;Surf;Amnesia;Earthquake;Rain Dance;;
2;Silver;Cerulean Gym;Misty;Lapras;44;Female;Surf;Perish Song;Blizzard;Rain Dance;;
2;Silver;Cerulean Gym;Misty;Starmie;47;N/A;Surf;Confuse Ray;Recover;Ice Beam;;
2;Silver;Vermilion Gym;Lt. Surge;Raichu;44;Male;Thunderbolt;Thunder;Thunder Wave;Quick Attack;;
2;Silver;Vermilion Gym;Lt. Surge;Magneton;40;N/A;Zap Cannon;Lock-On;Double Team;Swift;;
2;Silver;Vermilion Gym;Lt. Surge;Electrode;40;N/A;Screech;Double Team;Swift;Explosion;;
2;Silver;Vermilion Gym;Lt. Surge;Electrode;41;N/A;Screech;Double Team;Swift;Explosion;;
2;Silver;Vermilion Gym;Lt. Surge;Electabuzz;46;Male;Thunder Punch;Thunder;Light Screen;Quick Attack;;
2;Silver;Celadon Gym;Erika;Tangela;42;Female;Vine Whip;Bind;Giga Drain;Sleep Powder;;
2;Silver;Celadon Gym;Erika;Jumpluff;41;Female;Mega Drain;Leech Seed;Cotton Spore;Giga Drain;;
2;Silver;Celadon Gym;Erika;Victreebel;46;Female;Sunny Day;Synthesis;Acid;Razor Leaf;;
2;Silver;Celadon Gym;Erika;Bellossom;46;Female;Sunny Day;Synthesis;Petal Dance;Solar Beam;;
2;Silver;Fuchsia Gym;Janine;Crobat;36;Male;Wing Attack;Confuse Ray;Supersonic;Screech;;
2;Silver;Fuchsia Gym;Janine;Weezing;36;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Silver;Fuchsia Gym;Janine;Weezing;37;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Silver;Fuchsia Gym;Janine;Ariados;33;Male;String Shot;Night Shade;Giga Drain;Scary Face;;
2;Silver;Fuchsia Gym;Janine;Venomoth;39;Male;Toxic;Psychic;Double Team;Supersonic;;
2;Silver;Saffron Gym;Sabrina;Espeon;46;Male;Sand Attack;Quick Attack;Swift;Psychic;;
2;Silver;Saffron Gym;Sabrina;Mr. Mime;46;Female;Barrier;Reflect;Baton Pass;Psychic;;
2;Silver;Saffron Gym;Sabrina;Alakazam;48;Male;Recover;Future Sight;Psychic;Reflect;;
2;Silver;Cinnabar Gym;Blaine;Magcargo;45;Male;Curse;Smog;Flamethrower;Rock Slide;;
2;Silver;Cinnabar Gym;Blaine;Magmar;45;Male;Thunder Punch;Fire Punch;Sunny Day;Confuse Ray;;
2;Silver;Cinnabar Gym;Blaine;Rapidash;50;Male;Quick Attack;Fire Spin;Fury Attack;Fire Blast;;
2;Silver;Viridian Gym;Blue;Pidgeot;56;Male;Quick Attack;Whirlwind;Wing Attack;Mirror Move;;
2;Silver;Viridian Gym;Blue;Alakazam;54;Male;Disable;Recover;Psychic;Reflect;;
2;Silver;Viridian Gym;Blue;Rhydon;56;Male;Fury Attack;Sandstorm;Rock Slide;Earthquake;;
2;Silver;Viridian Gym;Blue;Gyarados;58;Male;Twister;Hydro Pump;Rain Dance;Hyper Beam;;
2;Silver;Viridian Gym;Blue;Exeggutor;58;Male;Sunny Day;Leech Seed;Egg Bomb;Solar Beam;;
2;Silver;Viridian Gym;Blue;Arcanine;58;Male;Roar;Swift;Flamethrower;Extreme Speed;;
2;Silver;Pokemon League;Will;Xatu;40;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Silver;Pokemon League;Will;Exeggutor;41;Male;Reflect;Egg Bomb;Psychic;Leech Seed;;
2;Silver;Pokemon League;Will;Slowbro;41;Male;Curse;Amnesia;Body Slam;Psychic;;
2;Silver;Pokemon League;Will;Jynx;41;Female;Ice Punch;Double Slap;Psychic;Lovely Kiss;;
2;Silver;Pokemon League;Will;Xatu;42;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Silver;Pokemon League;Koga;Ariados;40;Male;Spider Web;Double Team;Baton Pass;Giga Drain;;
2;Silver;Pokemon League;Koga;Venomoth;41;Male;Psychic;Gust;Supersonic;Toxic;;
2;Silver;Pokemon League;Koga;Forretress;43;Male;Protect;Spikes;Swift;Explosion;;
2;Silver;Pokemon League;Koga;Muk;42;Male;Sludge Bomb;Acid Armor;Minimize;Toxic;;
2;Silver;Pokemon League;Koga;Crobat;44;Male;Double Team;Wing Attack;Quick Attack;Toxic;;
2;Silver;Pokemon League;Bruno;Hitmontop;42;Male;Quick Attack;Dig;Detect;Pursuit;;
2;Silver;Pokemon League;Bruno;Hitmonlee;42;Male;Double Kick;Foresight;Hi Jump Kick;Swagger;;
2;Silver;Pokemon League;Bruno;Hitmonchan;42;Male;Ice Punch;Fire Punch;Thunder Punch;Mach Punch;;
2;Silver;Pokemon League;Bruno;Onix;43;Male;Rock Slide;Sandstorm;Earthquake;Bind;;
2;Silver;Pokemon League;Bruno;Machamp;46;Male;Rock Slide;Foresight;Cross Chop;Vital Throw;;
2;Silver;Pokemon League;Karen;Umbreon;42;Male;Faint Attack;Confuse Ray;Mean Look;Sand Attack;;
2;Silver;Pokemon League;Karen;Vileplume;42;Female;Stun Spore;Acid;Petal Dance;Moonlight;;
2;Silver;Pokemon League;Karen;Murkrow;44;Female;Faint Attack;Whirlwind;Pursuit;Quick Attack;;
2;Silver;Pokemon League;Karen;Gengar;45;Female;Lick;Spite;Curse;Destiny Bond;;
2;Silver;Pokemon League;Karen;Houndoom;47;Female;Crunch;Flamethrower;Roar;Pursuit;;
2;Silver;Pokemon League;Lance;Gyarados;44;Male;Rain Dance;Surf;Flail;Hyper Beam;;
2;Silver;Pokemon League;Lance;Dragonite;47;Male;Twister;Thunder Wave;Blizzard;Hyper Beam;;
2;Silver;Pokemon League;Lance;Charizard;46;Male;Flamethrower;Wing Attack;Slash;Hyper Beam;;
2;Silver;Pokemon League;Lance;Aerodactyl;46;Male;Rock Slide;Ancient Power;Wing Attack;Hyper Beam;;
2;Silver;Pokemon League;Lance;Dragonite;47;Male;Twister;Thunder Wave;Thunder;Hyper Beam;;
2;Silver;Pokemon League;Lance;Dragonite;50;Male;Safeguard;Outrage;Fire Blast;Hyper Beam;;
2;Crystal;Violet Gym;Falkner;Pidgey;7;Male;Tackle;Mud-Slap;;;;
2;Crystal;Violet Gym;Falkner;Pidgeotto;9;Male;Tackle;Mud-Slap;Gust;;;
2;Crystal;Azalea Gym;Bugsy;Metapod;14;Male;Tackle;String Shot;Harden;;;
2;Crystal;Azalea Gym;Bugsy;Kakuna;14;Male;Poison Sting;String Shot;Harden;;;
2;Crystal;Azalea Gym;Bugsy;Scyther;16;Male;Fury Cutter;Quick Attack;Leer;;;
2;Crystal;Goldenrod Gym;Whitney;Clefairy;18;Female;Encore;Double Slap;Mimic;Metronome;;
2;Crystal;Goldenrod Gym;Whitney;Miltank;20;Female;Stomp;Attract;Milk Drink;Rollout;;
2;Crystal;Ecruteak Gym;Morty;Gastly;21;Male;Lick;Spite;Mean Look;Curse;;
2;Crystal;Ecruteak Gym;Morty;Haunter;21;Male;Hypnosis;Curse;Mimic;Night Shade;;
2;Crystal;Ecruteak Gym;Morty;Gengar;25;Male;Shadow Ball;Mean Look;Hypnosis;Dream Eater;;
2;Crystal;Ecruteak Gym;Morty;Haunter;23;Male;Spite;Mean Look;Mimic;Night Shade;;
2;Crystal;Cianwood Gym;Chuck;Primeape;27;Male;Leer;Rage;Karate Chop;Fury Swipes;;
2;Crystal;Cianwood Gym;Chuck;Poliwrath;30;Male;Hypnosis;Mind Reader;Surf;Dynamic Punch;;
2;Crystal;Olivine Gym;Jasmine;Magnemite;30;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Crystal;Olivine Gym;Jasmine;Magnemite;31;N/A;Thunderbolt;Supersonic;Sonic Boom;Thunder Wave;;
2;Crystal;Olivine Gym;Jasmine;Steelix;35;Male;Iron Tail;Rock Throw;Sunny Day;Screech;;
2;Crystal;Mahogany Gym;Pryce;Seel;27;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Crystal;Mahogany Gym;Pryce;Dewgong;29;Male;Headbutt;Icy Wind;Aurora Beam;Rest;;
2;Crystal;Mahogany Gym;Pryce;Piloswine;31;Male;Icy Wind;Fury Attack;Mist;Blizzard;;
2;Crystal;Blackthorn Gym;Clair;Dragonair;37;Female;Surf;Slam;Thunder Wave;Dragon Breath;;
2;Crystal;Blackthorn Gym;Clair;Dragonair;38;Female;Thunderbolt;Slam;Thunder Wave;Dragon Breath;;
2;Crystal;Blackthorn Gym;Clair;Dragonair;39;Female;Ice Beam;Slam;Thunder Wave;Dragon Breath;;
2;Crystal;Blackthorn Gym;Clair;Kingdra;40;Female;Surf;Dragon Breath;Smoke Screen;Dragon Breath;;
2;Crystal;Pewter Gym;Brock;Graveler;41;Male;Defense Curl;Rock Slide;Rollout;Earthquake;;
2;Crystal;Pewter Gym;Brock;Rhyhorn;41;Male;Fury Attack;Scary Face;Earthquake;Horn Drill;;
2;Crystal;Pewter Gym;Brock;Omastar;42;Male;Bite;Surf;Protect;Spike Cannon;;
2;Crystal;Pewter Gym;Brock;Onix;44;Male;Bind;Rock Slide;Bide;Sandstorm;;
2;Crystal;Pewter Gym;Brock;Kabutops;42;Male;Slash;Surf;Endure;Giga Drain;;
2;Crystal;Cerulean Gym;Misty;Golduck;42;Female;Surf;Disable;Psych Up;Psychic;;
2;Crystal;Cerulean Gym;Misty;Quagsire;42;Female;Surf;Amnesia;Earthquake;Rain Dance;;
2;Crystal;Cerulean Gym;Misty;Lapras;44;Female;Surf;Perish Song;Blizzard;Rain Dance;;
2;Crystal;Cerulean Gym;Misty;Starmie;47;N/A;Surf;Confuse Ray;Recover;Ice Beam;;
2;Crystal;Vermilion Gym;Lt. Surge;Raichu;44;Male;Thunderbolt;Thunder;Thunder Wave;Quick Attack;;
2;Crystal;Vermilion Gym;Lt. Surge;Magneton;40;N/A;Zap Cannon;Lock-On;Double Team;Swift;;
2;Crystal;Vermilion Gym;Lt. Surge;Electrode;40;N/A;Screech;Double Team;Swift;Explosion;;
2;Crystal;Vermilion Gym;Lt. Surge;Electrode;41;N/A;Screech;Double Team;Swift;Explosion;;
2;Crystal;Vermilion Gym;Lt. Surge;Electabuzz;46;Male;Thunder Punch;Thunder;Light Screen;Quick Attack;;
2;Crystal;Celadon Gym;Erika;Tangela;42;Female;Vine Whip;Bind;Giga Drain;Sleep Powder;;
2;Crystal;Celadon Gym;Erika;Jumpluff;41;Female;Mega Drain;Leech Seed;Cotton Spore;Giga Drain;;
2;Crystal;Celadon Gym;Erika;Victreebel;46;Female;Sunny Day;Synthesis;Acid;Razor Leaf;;
2;Crystal;Celadon Gym;Erika;Bellossom;46;Female;Sunny Day;Synthesis;Petal Dance;Solar Beam;;
2;Crystal;Fuchsia Gym;Janine;Crobat;36;Male;Wing Attack;Confuse Ray;Supersonic;Screech;;
2;Crystal;Fuchsia Gym;Janine;Weezing;36;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Crystal;Fuchsia Gym;Janine;Weezing;37;Male;Sludge Bomb;Smog;Toxic;Explosion;;
2;Crystal;Fuchsia Gym;Janine;Ariados;33;Male;String Shot;Night Shade;Giga Drain;Scary Face;;
2;Crystal;Fuchsia Gym;Janine;Venomoth;39;Male;Toxic;Psychic;Double Team;Supersonic;;
2;Crystal;Saffron Gym;Sabrina;Espeon;46;Male;Sand Attack;Quick Attack;Swift;Psychic;;
2;Crystal;Saffron Gym;Sabrina;Mr. Mime;46;Female;Barrier;Reflect;Baton Pass;Psychic;;
2;Crystal;Saffron Gym;Sabrina;Alakazam;48;Male;Recover;Future Sight;Psychic;Reflect;;
2;Crystal;Cinnabar Gym;Blaine;Magcargo;45;Male;Curse;Smog;Flamethrower;Rock Slide;;
2;Crystal;Cinnabar Gym;Blaine;Magmar;45;Male;Thunder Punch;Fire Punch;Sunny Day;Confuse Ray;;
2;Crystal;Cinnabar Gym;Blaine;Rapidash;50;Male;Quick Attack;Fire Spin;Fury Attack;Fire Blast;;
2;Crystal;Viridian Gym;Blue;Pidgeot;56;Male;Quick Attack;Whirlwind;Wing Attack;Mirror Move;;
2;Crystal;Viridian Gym;Blue;Alakazam;54;Male;Disable;Recover;Psychic;Reflect;;
2;Crystal;Viridian Gym;Blue;Rhydon;56;Male;Fury Attack;Sandstorm;Rock Slide;Earthquake;;
2;Crystal;Viridian Gym;Blue;Gyarados;58;Male;Twister;Hydro Pump;Rain Dance;Hyper Beam;;
2;Crystal;Viridian Gym;Blue;Exeggutor;58;Male;Sunny Day;Leech Seed;Egg Bomb;Solar Beam;;
2;Crystal;Viridian Gym;Blue;Arcanine;58;Male;Roar;Swift;Flamethrower;Extreme Speed;;
2;Crystal;Pokemon League;Will;Xatu;40;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Crystal;Pokemon League;Will;Exeggutor;41;Male;Reflect;Egg Bomb;Psychic;Leech Seed;;
2;Crystal;Pokemon League;Will;Slowbro;41;Male;Curse;Amnesia;Body Slam;Psychic;;
2;Crystal;Pokemon League;Will;Jynx;41;Female;Ice Punch;Double Slap;Psychic;Lovely Kiss;;
2;Crystal;Pokemon League;Will;Xatu;42;Male;Quick Attack;Future Sight;Psychic;Confuse Ray;;
2;Crystal;Pokemon League;Koga;Ariados;40;Male;Spider Web;Double Team;Baton Pass;Giga Drain;;
2;Crystal;Pokemon League;Koga;Venomoth;41;Male;Psychic;Gust;Supersonic;Toxic;;
